longitude,latitude,name,amenity,zipcode,zip_distance_km
-120.0550415,36.7236045,,school,93630,1.7315753914159655
-119.7878717,36.6493277,Washington Colony Elementary School,school,93725,6.005496609849193
-120.0540261,36.7246034,Kerman-Floyd Elementary School,school,93630,1.7680610712998943
-120.2513449,36.6442137,Tranquillity Elementary School,school,93668,1.8280302982202739
-119.5632458,36.7054298,Taft High School,school,93657,2.5096333328527143
-120.0654827,36.7289743,Nova High School,school,93630,0.6424193345540073
-119.7931052,36.6475197,Washington Union High School,school,93725,6.30883408014965
-120.0653541,36.7343599,,school,93630,0.7543548125591706
-119.4504557,36.6615185,Great Western School,school,93654,6.450901399283043
-120.0673183,36.7256745,Kerman Middle School,school,93630,0.71068255999618
-119.5620891,36.7130797,Jackson Elementary School,school,93657,1.7828891371863347
-120.0670061,36.7322386,Kerman High School,school,93630,0.5140613467363508
-119.5598073,36.6960017,Lincoln Elementary School,school,93657,3.323689682579537
-119.5819058,36.7126502,,school,93657,3.304413698614934
-119.5698881,36.7022012,Sanger Academy Charter School,school,93657,3.1487652857948745
-119.5615551,36.6994763,Washington Academic Middle School,school,93657,3.0203423286621893
-119.577781,36.7013371,Sanger High School,school,93657,3.696172175811691
-119.5484673,36.7088449,Wilson Elementary School,school,93657,1.7195577070471189
-119.7890292,36.648115,Washington Colony Jr. High School,school,93725,6.02400878187479
-119.1164913,36.7366877,,school,93621,2.527519734293876
-119.5982489,36.657028,,school,93616,0.565406660783101
-119.5699274,36.6952299,Madison Elementary School,school,93657,3.786740358418201
-119.6766239,36.6288913,,school,93625,0.5077082788876355
-119.5295796,36.6538239,,school,93648,4.89096986819122
-119.3077576,36.629696,Citrus Middle School,school,93646,1.2208466662614879
-119.3150567,36.628208,McCord Elementary School,school,93646,0.5639450159956299
-119.4829894,36.6091229,Riverview Elementary School,school,93654,4.067712378550491
-119.5239612,36.6094763,,school,93648,1.2119093367937963
-119.4419721,36.5996687,General Grant Middle School,school,93654,0.644578886133616
-119.4464665,36.6014736,Lincoln Elementary School,school,93654,0.8392718363183947
-119.6814419,36.5480382,Terry Elementary School,school,93662,6.230873724463776
-119.5827793,36.5915961,,school,93662,3.920914404673999
-119.7538189,36.6003568,Pacific Union Elementary School,school,93725,3.05586244934054
-119.4565827,36.5865171,Immanuel Schools,school,93654,2.601114171170281
-119.5262691,36.6137693,,school,93648,1.0740847204569142
-119.4417505,36.5965546,,school,93654,0.9409534002540111
-119.3981871,36.6102595,,school,93654,3.595405357761545
-119.5371155,36.610827,Parlier Jr. High,school,93648,0.06790981933521523
-119.4563427,36.5881409,,school,93654,2.4512990696434347
-119.4015788,36.6093691,,school,93654,3.280024131482558
-119.447529,36.6095403,Thomas Law Reed School,school,93654,1.039641689321643
-119.0529829,36.691314,,school,93641,0.5168956451376365
-119.6003491,36.5834882,,school,93662,2.1517647354750156
-119.6173801,36.5807472,Selma High School,school,93662,1.2510920898683626
-119.4542368,36.6023596,,school,93654,1.484674227901173
-119.6129258,36.5845116,Andrew Jackson Elementary School,school,93662,1.7084003091764624
-119.6164394,36.5624414,Washington Elementary School,school,93662,0.7864757197118132
-119.5285894,36.6149459,Mathew J. Brletic Elementary School,school,93648,0.9483657714586797
-119.9068218,36.6001262,Raisin City Elementary School,school,93652,0.35689919910346585
-119.5995554,36.5816496,,school,93662,2.061975554775791
-119.5533804,36.6132499,John C Martinez Junior High School,school,93648,1.4548737110983945
-119.4375252,36.5923648,Jefferson Elementary School,school,93654,1.3384780091978987
-119.5244424,36.6075216,Tuolumne Elementary School,school,93648,1.2057584919723257
-119.5461808,36.5115089,Lincoln School,school,93631,0.46746497871200526
-119.4525497,36.5926595,Washington Elementary School,school,93654,1.854194887304925
-120.1876733,36.6105316,San Joaquin Elementary School,school,93660,0.5265214796789301
-119.4540755,36.5912906,,school,93654,2.0581365220084806
-119.3204377,36.6137892,Orange Cove High School,school,93646,1.3021858936809303
-119.54006,36.6071381,,school,93648,0.41931776709817953
-119.4526904,36.5906621,,school,93654,2.024980489090186
-119.4453479,36.6051534,Saint Lasalle School,school,93654,0.6789417560388894
-119.6084391,36.5774406,,school,93662,1.167925481032278
-119.557966,36.5115783,Roosevelt Elementary School,school,93631,1.3698123090405097
-119.8553891,36.4332127,Riverdale Joint Union High Alternative Education School,school,93656,1.5423543718108184
-120.3658937,36.1424129,,school,93210,2.695796526124174
-119.5045791,36.5547923,Clay Elementary School,school,93631,6.2482892593782555
-119.6253861,36.5638378,Eric White Elementary School,school,93662,0.9784289618329142
-119.7364046,36.5637388,Monroe Elementary School,school,93725,6.353530231558443
-119.5475519,36.5151054,,school,93631,0.8767167720067769
-120.3624616,36.1444761,,school,93210,2.3355503608320154
-119.5534908,36.515851,,school,93631,1.2615870930472595
-120.0996281,36.5334126,Helm Elementary School,school,93627,0.2385458636934297
-120.3647898,36.1421465,Annie E Cheney Kindergarten,school,93210,2.6659423518037757
-119.6887705,36.4317508,Laton Elementary School,school,93242,2.492639608799197
-120.3700506,36.1398605,,school,93210,3.1444754604373784
-120.3224842,36.5027226,,school,93608,1.6454570498790992
-119.9886434,36.491658,Burrel Union Elementary School,school,93627,10.751447524606544
-119.5570944,36.5109007,,school,93631,1.2743531617807888
-120.3585442,36.1383481,,school,93210,2.8111382851624276
-119.6094714,36.5819682,,school,93662,1.5408023525318129
-119.5536367,36.517069,George Washington Elementary School,school,93631,1.367596625646706
-119.6853859,36.4342558,,school,93242,2.7314904929816963
-119.5533898,36.5157553,,school,93631,1.2477083580567097
-119.8640327,36.4348183,Riverdale Elementary School,school,93656,0.9261587334244397
-119.6031165,36.5715944,Woodrow Wilson Elementary School,school,93662,1.261524961210988
-119.6191401,36.5694672,,school,93662,0.19115541780468776
-119.7965483,36.5536535,Alvina Elementary School,school,93609,4.729438511740855
-119.6813708,36.433468,Laton High School,school,93242,3.099767692188626
-119.6031091,36.5700237,,school,93662,1.2418818422398994
-119.5545933,36.5241933,Rafer Johnson Junior High School,school,93631,2.0641634812063576
-119.6096778,36.5712199,,school,93662,0.6812908178136518
-119.8386947,36.5390775,Caruthers High School,school,93609,0.6412233681665026
-119.686122,36.4345793,,school,93242,2.6612615547714626
-119.545565,36.5197747,Kingsburg High School,school,93631,1.3248419367229392
-119.8370246,36.5403345,,school,93609,0.843966454760299
-119.5570977,36.5111089,,school,93631,1.28069099019443
-119.8320553,36.5372574,Caruthers Elementary School,school,93609,1.1324317169243543
-119.7623453,36.8611117,Clovis West High School,school,93720,0.45421615636958707
-119.7344292,36.8916221,Clovis North Educational Center,school,93730,2.2173686571366975
-120.3645653,36.1481062,Nell Dawson Elementary School,school,93210,2.1223298738627148
-120.1007223,36.1977418,,school,93234,4.377932931505335
-120.3611908,36.1490518,Cambridge High School,school,93210,1.8495033502599065
-120.3645807,36.1499173,Henry F Bishop Elementary School,school,93210,1.9769985160278083
-120.364534,36.1462472,Sunset Elementary School,school,93210,2.279529975058395
-119.7600964,36.8752025,Liberty Elementary School,school,93730,1.4048140426118396
-120.3505508,36.1451018,,school,93210,1.9291739435184894
-120.3612002,36.1461865,Coalinga Junior High School,school,93210,2.1142058684211777
-120.2332335,36.2252828,,school,93234,11.843989589678108
-120.1365178,36.4000002,,school,93624,7.17712757285703
-119.8535657,36.4259807,,school,93656,1.695072637045803
-119.767551,36.860151,Fort Washington Elementary School,school,93720,0.3097530606918313
-119.787796,36.8580663,,school,93720,1.9837571337522613
-119.7395265,36.8816955,,school,93730,1.8519358121001748
-119.7394982,36.8643362,,school,93720,2.421456926313601
-119.7462403,36.8580045,Maple Creek Elementary School,school,93720,1.713571995319102
-119.7737583,36.8781161,,school,93730,1.7046650622718102
-119.746043,36.8458764,Mountain View Elementary School,school,93720,2.1873743055815877
-119.7583736,36.8930549,Fugman Elementary,school,93730,0.5861905117376864
-119.7748099,36.876447,Valley Oak Elementary School,school,93730,1.8963175742815663
-119.7495515,36.8766447,Copper Hills Elementary School,school,93730,1.493307371758808
-119.8550824,36.8395519,Forkner Elementary School,school,93711,2.3054214696699686
-119.7727728,36.8358721,,school,93710,1.6626620655229196
-119.8049553,36.8310591,Kratt Elementary School,school,93650,1.1706716289558354
-119.8251354,36.8309482,Starr Elementary School,school,93711,0.6063595987774124
-119.8156008,36.8420207,Nelson Elementary School,school,93650,1.303336615527232
-119.8870863,36.8431877,,school,93711,5.116080827435213
-119.7860168,36.8306757,,school,93650,1.7668154961979725
-119.8783981,36.8392043,,school,93711,4.2549845263
-119.7756043,36.8430708,,school,93720,1.878109560167969
-119.7464331,36.8355542,West Coast Bible College,school,93710,1.926459105935879
-119.9058049,36.8349743,Rio Vista Middle,school,93722,5.318234187890135
-119.7723915,36.8474896,Kastner Intermediate School,school,93720,1.309956892710179
-119.812633,36.8376585,,school,93650,1.1037024378957119
-119.0016417,35.3893019,Longfellow Elementary School,school,93301,1.4331644233313279
-119.7974369,36.8366616,,school,93650,0.5866122851990908
-119.9183306,36.826454,Herndon-Barstow Elementary School,school,93722,5.141244820103628
-119.7710863,36.8111662,Wolters Elementary School,school,93710,1.5973131403719167
-119.863804,36.8265991,Figarden Elementary School,school,93711,2.8692538564528576
-119.7981794,36.8202341,Saint Anthony's School,school,93650,2.3337235414206714
-119.7699311,36.8186606,Hoover High School,school,93710,0.8874476157925912
-119.7982584,36.8180155,Baird Elementary School,school,93704,2.124242334321964
-119.7808237,36.8106163,,school,93710,2.2050705491995264
-119.8929155,36.8252722,,school,93722,3.8928844745680227
-119.7982134,36.8168979,,school,93704,2.0018710601978866
-119.7701087,36.8257191,Ahwahnee Middle School,school,93710,0.750778442641281
-119.8166842,36.8225074,Kids Kare Fig Garden,school,93711,1.607781979639002
-119.811019,36.8174285,Bullard High School,school,93704,2.2038058488322707
-119.7780507,36.818477,Robinson Elementary School,school,93710,1.5298306591985398
-119.7779271,36.8292757,McCardle Elementary School,school,93710,1.5436245991980504
-119.7620276,36.8293272,Eaton Elementary School,school,93710,0.6368681864666099
-119.7838801,36.8295895,San Joaquin Valley College - Fresno,school,93650,1.9898594953478244
-119.8677436,36.8134965,,school,93722,2.651540156906592
-118.1553335,34.057598,Monterey Highlands Elementary School,school,91803,2.177272473849928
-118.0232792,33.9041803,Hutchinson Middle School,school,90639,0.5021568774216123
-118.0226077,33.9114877,Gardenhill Elementary School,school,90639,0.7519559551084544
-119.8319844,36.8208469,Malloch Elementary School,school,93711,1.051163604839405
-119.8145066,36.8237636,Tenaya Middle School,school,93711,1.7102386784304298
-119.771653,36.7924248,,school,93726,1.0391313529179398
-119.9118997,36.797193,,school,93722,2.894365436734266
-119.7621305,36.8003127,Thomas Elementary School,school,93726,0.6212753265840025
-119.8916121,36.8022766,Teague Elementary School,school,93722,1.55171346467589
-119.8376405,36.7910035,Cooper Middle School,school,93705,0.9600298135997163
-119.8747233,36.7890649,Steinbeck Elementary,school,93722,0.5672134303585389
-119.8833249,36.7881861,Central High Scool - East Campus,school,93722,0.49391302422603833
-119.7333652,36.7951036,Viking Elementary School,school,93726,2.407368205325772
-119.8096205,36.8068061,Bullard Talent K-8 School,school,93704,1.1154258806914508
-119.8410034,36.8015769,Slater Elementary School,school,93705,2.026189325256559
-119.8107067,36.7948009,Powers Elementary School,school,93704,0.9412902169834777
-119.8112933,36.7993172,Wawona Middle School,school,93704,0.8634117008410062
-119.8610985,36.7777084,,school,93722,2.3062281492921963
-119.7938791,36.7931377,,school,93704,0.9550767456006413
-119.8299668,36.7747201,Homan Elementary School,school,93705,1.2933671324612326
-119.7695088,36.8077463,,school,93726,1.6426154479373847
-119.7926042,36.7938255,,school,93704,0.9927627932450728
-119.8251612,36.7856321,,school,93705,0.3151142233051037
-119.816438,36.7807527,,school,93705,1.2464332051217348
-119.7439541,36.8022527,Vinland Elementary School,school,93726,1.6771076632073396
-119.7523301,36.7793015,,school,93703,1.3659903274892782
-119.768538,36.7810512,,school,93703,1.6252267370994937
-119.7683103,36.7800765,,school,93703,1.5217042812813537
-119.8270505,36.7774609,,school,93705,0.992503243416235
-119.7950686,36.7858709,Fort Miller,school,93704,1.581808996830196
-119.76296,36.7937737,,school,93726,0.2600903662772519
-119.7802504,36.8022995,Holland Elementary School,school,93704,1.9338986089258914
-119.8365919,36.7927606,Wilson Elementary School,school,93705,1.011216351908315
-119.6711535,36.7856189,,school,93611,4.485244280163602
-119.7686178,36.7800759,,school,93703,1.5361094171835235
-119.7780002,36.7931436,Pyle Elementary School,school,93726,1.57931835564538
-119.7561851,36.786293,,school,93726,1.0280203325923898
-119.826905,36.7869696,,school,93705,0.1683091075839821
-119.7631117,36.7786324,,school,93703,1.1848462290394342
-119.8119803,36.7788023,,school,93705,1.6987615411076395
-119.7520574,36.7841139,Duncan Polytechnical High School,school,93726,1.4108046888680401
-119.8187628,36.7875407,Deborah A. Williams Elementary,school,93705,0.8868235755764665
-119.8764575,36.7872859,Santa Maria School,school,93722,0.5976285164811996
-119.7600323,36.7877949,,school,93726,0.7907292728184747
-119.7826266,36.7877471,Manchester Gate Elementary School,school,93704,2.1090220830064244
-119.810912,36.7711922,Hamilton K-8,school,93728,1.4561964406497163
-119.7329875,36.7584806,Ewing Elementary School,school,93727,2.4772585026074387
-119.835776,36.7872061,,school,93705,0.646935763031067
-119.8261978,36.7628305,,school,93728,1.4275834812274761
-119.8192483,36.7717782,,school,93728,1.6776676123958836
-119.8724648,36.7655235,McKinley Elementary School,school,93722,2.9999005225846216
-119.8779386,36.7600101,,school,93722,3.5401135474518997
-119.8577848,36.7690831,,school,93722,3.2140973633879875
-119.8366928,36.7637405,Jane Addams School,school,93728,2.3473991164946084
-119.7114751,36.7593339,Fresno Adventist Academy,school,93727,0.870149920396121
-119.7301798,36.7707001,Violet Heintz Education Center,school,93703,2.6152567772318487
-119.732837,36.7673198,,school,93703,2.369135774705268
-119.7953703,36.7640802,Heaton Elementary School,school,93728,1.5671329135017917
-119.778273,36.7580047,,school,93737,1.2596447075398784
-119.7916996,36.7554225,,school,93701,0.8701581549192174
-119.8916048,36.7690218,Central Elementary,school,93722,2.732218936735547
-119.7216101,36.7666698,,school,93727,2.070662056946103
-119.7788853,36.7631019,San Joaquin Memorial High School,school,93701,1.746205789943278
-119.7375121,36.7695716,Ericson Elementary School,school,93703,1.9539753910609705
-119.7764428,36.7714875,,school,93703,1.5563768764537813
-119.7397089,36.766626,,school,93703,1.7650425416525972
-119.7781467,36.7604467,Emmanuel School,school,93737,1.5070015478962118
-119.7819276,36.770957,,school,93703,2.026633480433461
-119.7848137,36.7652896,,school,93701,1.8523177723171442
-119.8002614,36.7618065,,school,93728,1.0662365672237692
-119.7527568,36.7709687,,school,93703,0.6570560009544673
-119.7356768,36.7564444,,school,93702,2.4043930937615428
-119.6714051,36.7565158,Temperance-Kutner Elementary School,school,93707,3.040443380755254
-119.8521664,36.7695953,,school,93705,2.8027791464834353
-119.7511015,36.770156,,school,93703,0.7645267101566486
-119.7872072,36.7687999,Dewolf Continuation High School,school,93701,2.2354635906352556
-119.7937265,36.7439605,,school,93701,0.8183440751946949
-119.739816,36.7441196,Burroughs Elementary School,school,93702,1.277526028445421
-119.7158223,36.7335828,Sunnyside High School,school,93727,2.305776646177445
-119.7170857,36.7441057,A. Y. Easterby Elementary School,school,93727,1.375742623203716
-119.7783692,36.7519184,Tehipite Middle School,school,93737,0.7091291264997135
-119.7800972,36.7441052,,school,93701,0.7791932366971338
-119.7955271,36.7444493,,school,93701,0.9175884195741936
-119.7618671,36.7412803,Jackson Elementary School,school,93702,0.785304401608645
-119.7818485,36.7600193,,school,93701,1.3307937930864573
-119.8089594,36.7639625,,school,93728,0.6844142584405627
-119.9054452,36.7635308,,school,93722,3.869938985282168
-119.7629252,36.7642521,,school,93703,0.5579717850768275
-119.7691694,36.7639256,Mayfair Elementary School,school,93703,1.00241104467454
-119.7510616,36.7520397,Leavenworth Elementary,school,93702,1.352243803165862
-119.7781681,36.7446157,,school,93737,0.6178603760751072
-119.8213284,36.7421432,Teilman School,school,93728,1.9865813294534018
-119.7646207,36.7520306,Hidalgo Elementary School,school,93737,0.8439609775234641
-119.7818534,36.7598294,,school,93701,1.3106968544887523
-119.7218007,36.7517219,Bakman Elementary,school,93727,1.403945729906555
-119.8344023,36.7522843,,school,93728,2.1573705032696986
-119.7188033,36.7435125,,school,93727,1.5321751942024247
-119.82325,36.7674755,Fremont Elementary School,school,93728,1.4899694421905538
-119.6839583,36.7425377,Fancher Creek Elementary School,school,93727,2.279038468022001
-119.7593287,36.7594108,,school,93703,0.9995736132089648
-119.7806967,36.7683791,,school,93703,1.8969836919633964
-119.6753528,36.7344464,John S Wash Elementary School,school,93727,3.4162428133517277
-119.7857356,36.7454988,,school,93701,0.3661815734058522
-119.806342,36.7667324,Fresno High School,school,93728,1.0566145582724626
-119.9060831,36.7622074,,school,93722,4.022813604934284
-119.8735893,36.7672549,El Capitan Senior Elementary School,school,93722,2.7902066189900103
-119.7216262,36.7450347,Kings Canyon Middle School,school,93727,1.6306972870604524
-119.7963703,36.7454348,Lowell Elementary School,school,93701,0.9349852129622714
-119.7522293,36.7412926,Roosevelt High School,school,93702,0.1677496047938987
-119.7437032,36.7677426,Norseman Elementary School,school,93703,1.400092161945326
-119.7939158,36.7529534,ReStart School,school,93701,0.7981177945813541
-119.7330007,36.7495067,,school,93702,2.0872677470193417
-119.7828684,36.7477878,Yokomi Elementary,school,93701,0.35613561225349155
-119.807432,36.7549161,,school,93728,0.49404768963271867
-119.7907885,36.7398981,,school,93721,0.6277193773428383
-119.7569466,36.7241197,Sequoia Middle School,school,93702,1.797097201970672
-119.7291003,36.7163599,Terronez Middle School,school,93702,3.3945273479268567
-119.8099751,36.7237606,,school,93721,2.7636755456714335
-119.8873315,36.7472894,,school,93722,4.991091681505074
-119.8601547,36.7292867,Madison Elementary School,school,93728,5.405023083295453
-119.7352244,36.737772,Olmos Elementary,school,93702,1.6208200819858367
-119.7168722,36.7549544,,school,93727,0.9891516455740605
-119.8187983,36.726049,Bethune Elementary School,school,93721,3.336183353927332
-119.7909613,36.739101,,school,93721,0.6136828499503743
-119.798122,36.718561,King Elementary School,school,93721,2.4589553349396227
-119.8229899,36.7255154,,school,93721,3.7045633955050765
-119.8023898,36.7294131,,school,93721,1.8568350737498298
-119.7659874,36.746129,,school,93737,0.597463941734933
-119.7150971,36.7304515,Ayer Elementary School,school,93727,2.611154046656825
-119.7896142,36.7537759,,school,93701,0.6212689982029642
-119.7887783,36.7538394,,school,93701,0.6007241890780198
-119.8249779,36.7294924,,school,93728,3.40649458070288
-119.7789255,36.7549087,Webster Elementary School,school,93701,0.9779522939179598
-119.806604,36.7186588,Edison High School,school,93721,2.9041412790242256
-119.7952736,36.7241028,Lincoln Elementary School,school,93721,1.8006466680509827
-119.8079152,36.7302729,Saint Alphonsus School,school,93721,2.2606904562338412
-119.7398708,36.7304744,Lane Elementary School,school,93702,1.591466636045849
-119.7420602,36.718936,Balderas Elementary School,school,93702,2.543922095406971
-119.8300234,36.7239677,Sunset School,school,93728,4.145844881213635
-119.8104264,36.7221329,Franklin School,school,93721,2.9012953568798068
-119.8248895,36.7266748,,school,93728,3.69817871207764
-119.6713348,36.7103265,Sequoia Elementary School,school,93707,4.902871211007596
-119.9507541,36.7268541,Houghton-Kearney Elementary School,school,93723,6.613673016673623
-119.8025931,36.7281466,,school,93721,1.9457616317304733
-119.8102815,36.7235425,,school,93721,2.7998906421576737
-119.7871851,36.7150866,Kirk Elementary School,school,93721,2.527607907728201
-119.7239856,36.7048334,,school,93702,4.697936394308493
-119.7377121,36.7132437,Aynesworth Elementary School,school,93702,3.2797697792540914
-119.8071691,36.7331022,Columbia Elementary School,school,93721,2.1010686664846867
-119.7234859,36.7130001,Phoenix Secondary Academy,school,93702,4.003307890228901
-119.7995066,36.7210653,,school,93721,2.2930197854018117
-119.7352293,36.7331663,Cambridge High / Early Learning Dept,school,93702,1.7725245824811127
-119.7133412,36.7139703,Phoenix Secondary,school,93727,4.3656207768429365
-119.716191,36.7139838,Edith B. Storey Elementary School,school,93702,4.3872085398462595
-119.71413,36.8354207,,school,93613,1.513471187380144
-119.704109,36.8602433,Woods Elementary School,school,93613,3.8981221118706233
-119.6588528,36.8350719,Cedarwood Elementary School,school,93619,1.1003608329825485
-119.7240151,36.6960516,,school,93702,5.536070206369954
-119.7141529,36.8557512,Buchanan High School,school,93613,3.541658777475895
-119.683228,36.6986559,,school,93727,6.356274323339259
-119.8546713,36.6934349,West Park Elementary School,school,93721,7.973188333064628
-119.7941905,36.6978074,West Fresno Elementary School,school,93721,4.522606435730374
-119.7941975,36.6951723,West Fresno Middle School,school,93721,4.810451976210299
-117.1820504,32.8382031,CPMA Middle School,school,92117,2.086193730984579
-117.1887425,32.8394553,Hawthorne Elementary School,school,92117,1.8753957094603615
-117.2028813,32.8557779,Marie Curie Elementary School,school,92122,0.8329350084044244
-117.1256855,32.9120475,Walker Elementary School,school,92126,1.4278497795688991
-117.125553,32.9079954,Wangenheim Middle School,school,92126,1.6375582637990598
-117.1205236,32.9213611,Hage Elementary School,school,92126,1.9275476720018385
-117.1410915,32.9062928,Mason Elementary School,school,92126,1.0936817461453863
-117.1371309,32.9275934,Ericson Elementary School,school,92126,1.309719835082226
-117.1497342,32.9262119,Sandburg Elementary School,school,92126,1.4339472297385734
-117.1585386,32.9132576,Challenger Junior High School,school,92126,1.7407678342880601
-117.1533592,32.9148798,Hickman Elementary School,school,92126,1.2358180428311512
-117.1288233,32.9450268,Canyon View Elementary School,school,92129,2.350422905096315
-119.691341,36.8475533,Century Elementary School,school,93611,2.665704340008469
-119.7805292,36.6823654,Orange Center Elementary School,school,93721,6.1621015279691145
-119.6735768,36.8534138,Dry Creek Elementary School,school,93619,2.2460269127640866
-119.7238019,36.8529362,,school,93613,3.6016372267954804
-119.8190828,36.7021923,Western School,school,93721,5.019972108371082
-119.8057534,36.7014447,,school,93721,4.461902092119517
-119.6744245,36.831685,Mickey Cox Elementary,school,93611,0.876533866141467
-119.7302504,36.6794093,,school,93725,6.528360428509737
-119.732724,36.6797644,Konkel Junior High School,school,93725,6.569904126315216
-119.6965766,36.8780555,,school,93619,5.557946063568053
-119.7144335,36.8867192,,school,93730,3.9564858426558094
-119.699142,36.8778562,,school,93730,5.428724028999555
-119.7174107,36.8948609,,school,93730,3.77229464850371
-119.6968905,36.8778483,,school,93619,5.562016362903346
-119.7265033,36.8752737,,school,93730,3.2004307531684066
-119.7196282,36.8949006,,school,93730,3.580614108725245
-119.7535172,36.70794,Calwa Elementary School,school,93702,3.5650214430861107
-119.8010299,36.7060874,,school,93721,3.8183426822317346
-119.6865117,36.8352855,,school,93611,1.244353588179326
-119.6913967,36.8144611,,school,93611,1.5639442358693443
-119.6563038,36.8134455,Red Bank Elementary School,school,93611,2.502430906079353
-119.6979471,36.8036619,Center for Advanced Research & Technology,school,93612,1.6823862316602702
-119.7267823,36.7964671,,school,93612,2.50533848185059
-119.6414913,36.7975053,Reagan Education Centre,school,93611,4.628923387621874
-119.6813505,36.7955103,,school,93611,3.3140466267152293
-119.696383,36.8226261,Clark Intermediate School,school,93613,0.6468382136126276
-117.1344209,32.9610436,Sundance Elementary School,school,92129,1.308454641843568
-117.1467721,32.9616002,Mesa Verde Middle School,school,92129,2.4098843636504386
-117.1426151,32.9638056,Deer Canyon Elementary School,school,92129,1.9945940203935928
-117.1496676,32.9662514,Westview High School,school,92129,2.6490546772151045
-119.7106347,36.8022318,,school,93612,1.4086429571848882
-117.1409458,32.9731002,Adobe Bluffs Elementary School,school,92129,2.0323841351876863
-119.6563496,36.8025516,Freedom Elementary School,school,93611,3.302473627204042
-117.1271925,32.9682059,Sunset Hills Elementary School,school,92129,0.6433556887484488
-117.1260705,32.9676418,Black Mountain Middle School,school,92129,0.5213322022187463
-117.1202926,32.9684197,Mount Carmel High School,school,92129,0.3701442063383522
-119.7127041,36.8106614,Clovis KinderCare,school,93612,0.5071683026027722
-119.6831974,36.8097966,Jefferson Elementary School,school,93611,1.7444258890787951
-119.6778604,36.8176586,Clovis High School,school,93611,0.8748335988476316
-119.6744199,36.8176075,Clovis Elementary School,school,93611,0.9981798516302046
-119.6779205,36.8095159,Ponding Basin,school,93611,1.7668027032474727
-119.6752501,36.7997752,Gettysburg Elementary School,school,93611,2.872231726700116
-119.7056122,36.8280218,Weldon Elementary School,school,93613,0.3958874781828329
-119.6813621,36.7985884,,school,93611,2.971995547220966
-119.7230879,36.8257801,Cole Elementary School,school,93612,1.6429498250561805
-119.7038637,36.8148427,Sierra Vista Elementary School,school,93612,0.5996991022612101
-119.7234576,36.8062852,Clovista S D A School,school,93612,1.4925923309921825
-119.6992719,36.8298336,,school,93613,0.6080642907908983
-119.6880239,36.7903392,,school,93612,3.390994273778928
-119.6984939,36.7888863,,school,93612,3.0868889605969403
-117.5804994,33.6435874,Santa Margarita Catholic High School,school,92688,1.4940999656807854
-118.093858,34.0451204,Potrero Heights Elementary School,school,91755,1.9740431630274493
-119.317931,36.6181034,Sheridan Elementary School,school,93646,0.8514686761072404
-119.6714246,36.6326817,Fowler High School,school,93625,0.49978056022983003
-119.527641,36.6167863,Parlier High School,school,93648,1.1377635279171576
-119.6722809,36.6299468,,school,93625,0.22537139174988868
-119.842466,36.6331347,American Elementary School,school,93652,6.468366443960308
-119.6795882,36.6333971,,school,93625,0.9598226125575695
-119.6738316,36.6348563,,school,93625,0.7820870246405793
-119.5586688,36.6844485,,school,93616,4.534246222298546
-119.6677356,36.6324295,Fowler Academy,school,93625,0.5532037713894934
-119.3832453,36.6850116,Navelencia Middle School,school,93646,8.67286100990784
-117.0921209,32.9900048,Rolling Hills Elementary School,school,92128,2.845259759813472
-117.065282,32.9938145,Rancho Bernardo High School,school,92128,1.4741574135938431
-116.8718453,33.0276169,Olive Pierce Middle School,school,92065,1.7204651404526445
-116.8687446,33.0276169,Ramona High School,school,92065,1.433460123318129
-116.8645042,33.0411239,Montecito High School,school,92065,1.6675872311327002
-116.8782832,33.026687,Hanson Lane Elementary School,school,92065,2.328644013108204
-117.6143127,34.0785869,Corona Elementary School,school,91764,1.052333787677475
-120.9472498,37.682837,Elizabeth Ustach Middle School,school,95355,1.2411981452892014
-120.9768466,37.6536506,,school,95354,1.4281228826831351
-120.9650127,37.6588702,Rose Avenue Elementary School,school,95355,2.055539032449712
-120.9997597,37.6682164,Our Lady of Fatima School,school,95350,1.239157717880219
-120.9673202,37.691138,Fred C Beyer High School,school,95355,2.7391389021061743
-120.9714197,37.6734661,,school,95355,2.053039402797535
-120.9780642,37.669165,,school,95355,2.6435722684615333
-120.9414386,37.6573851,,school,95355,1.6993694340863141
-121.0100623,37.6801801,Grace M Davis High School,school,95350,0.6299673400967536
-121.0179165,37.6759933,,school,95350,0.6025712464752904
-121.0253341,37.6659424,William H. Garrison Elementary School,school,95352,1.174863033162644
-117.1815638,33.5955676,Antelope Hills Elementary School,school,92563,2.969613656215443
-117.2475585,33.5748043,Cole Canyon Elementary School,school,92562,2.757695806253067
-118.0096875,34.0379245,Wallen L Andrews North,school,91746,2.277296625342494
-118.4116768,33.8950139,Grand View Elementary School,school,90266,1.2668750911984046
-121.4036826,36.8510432,Hollister United Methodist Preschool,school,95024,0.9716077307661416
-117.0579796,33.0844822,Escondido Union High Alternative Education School; Valley High School,school,92025,3.060744256172429
-117.0598572,33.085034,L. R. Green School,school,92025,2.9430005331764093
-118.1283433,34.0616334,Ynez Elementary School,school,91756,0.5196467991759525
-118.1265422,34.0616792,St. Stephen Martyr School,school,91756,0.35659907784766376
-117.7316053,34.0788173,Allison Elementary School,school,91767,0.49926094370091506
-117.2249403,32.9581636,Torrey Pines High School,school,92130,0.2971682989917237
-117.246211,32.9539079,Del Mar Hills Elementary School,school,92014,1.4241508385436954
-117.237263,33.036437,,school,92024,3.5064844572175624
